id,title,url,is_paid,num_subscribers,avg_rating,avg_rating_recent,num_reviews,num_published_lectures,num_published_practice_tests,created,published_time,discounted_price_amount,price_detail_amount,currency
997128,Estrategias de trading en bolsa,/course/diferentes-opciones-de-trading-en-bolsa/,TRUE,48,4,3.88701,9,14,0,28-10-2016,10-12-2016,455,1600,INR
1496228,مهارات التعامل بالأسهم,/course/jcglpjqj/,TRUE,31,3.83333,3.7898,9,11,0,05-01-2018,12-01-2018,455,1280,INR
1533348,ICO za pocetnike by Hrvoje Prpic,/course/ico-za-pocetnike-by-hrvoje-prpic/,TRUE,30,4.66667,4.5298,9,11,0,30-01-2018,04-02-2018,0,1920,INR
1657926,Stock Trading A-Z: Become An Expert Intraday Trader in Hindi,/course/no-loss-trading-strategy/,TRUE,31,3.88889,3.6621,9,16,0,22-04-2018,02-05-2018,455,1920,INR
2742602,Gestão de Fluxo de Caixa na Prática,/course/gestao-de-fluxo-de-caixa-na-pratica/,TRUE,23,4.22222,4.32232,9,10,0,06-01-2020,11-01-2020,455,8640,INR
2737324,Finanzas Personales: Salir de Deudas (método comprobado),/course/salirdeudas/,TRUE,31,4.72222,4.72088,9,24,0,03-01-2020,13-01-2020,0,2240,INR
2098402,Curso de Mocap para blender con Kinect,/course/curso-de-mocap-para-blender-con-kinect/,TRUE,60,3.33333,3.18731,9,25,0,20-12-2018,06-01-2019,455,1280,INR
2770442,Technical Analysis Course: Beginner to Advance in Hindi,/course/technical-analysis-course-beginner-to-advance-in-hindi/,TRUE,34,4.22222,4.54157,9,15,0,21-01-2020,21-01-2020,455,1920,INR
2751014,Gestão Empresarial com a Otimização da Produção,/course/gestao-empresarial-com-a-otimizacao-da-producao/,TRUE,21,4.55556,4.57578,9,11,0,10-01-2020,11-01-2020,800,3200,INR
2809063,Apprendre le Trading Forex - Trader sur M1,/course/trading-sur-forex/,TRUE,205,4,3.95588,9,17,0,11-02-2020,02-03-2020,455,8640,INR
1289194,Forex Trading A-Z  Hindi/Urdu -With LIVE Examples of Forex,/course/forex-trading-a-z-hindiurdu-with-live-examples-of-forex/,TRUE,62,3.33333,2.10813,9,23,0,12-07-2017,19-02-2018,455,8640,INR
1210062,Wie funktionieren Bitcoin? Ein Einführungskurs.,/course/wie-funktionieren-bitcoin-ein-einfuhrungskurs/,TRUE,36,4.05556,4.07555,9,14,0,09-05-2017,10-05-2017,455,1280,INR
3359444,Complete Intraday Trading Strategies With Technical Analysis,/course/complete-intraday-trading-strategies-with-technical-analysis/,TRUE,29,4.61111,4.70818,9,33,0,23-07-2020,07-08-2020,455,3520,INR
1261764,Psicotrading. Aprender inteligencia emocional,/course/psicotrading-aprender-inteligencia-emocional/,TRUE,20,3.94444,3.86227,9,8,0,20-06-2017,11-07-2017,455,1600,INR
1986164,4 Passos Para Sair Do Vermelho,/course/4psparasairdovermelho/,TRUE,19,4.38889,4.10525,9,27,0,24-10-2018,22-11-2018,455,4800,INR
2495650,Departamento pessoal-imposto de renda na folha de pagamento,/course/departamento-pessoal-imposto-de-renda-na-folha-de-pagamento/,TRUE,36,4.16667,4.22146,9,8,0,05-08-2019,09-08-2019,455,1280,INR
3199752,Masterclass: ¿Cómo hacer trading con FOREX en los datos?,/course/masterclass-trading-forex-datos/,TRUE,285,3.38889,3.64141,9,14,0,03-06-2020,08-06-2020,455,4480,INR
2410378,Modelagem para Maquete no Blender,/course/modelagem-e-visualizacao-arquitetonica-no-blender/,TRUE,34,4.55556,4.52982,9,68,0,12-06-2019,24-06-2019,455,1280,INR
771970,"Odoo 9 Accounting Training ""Arabic""",/course/odoo-9-accounting-training-arabic/,TRUE,31,3.75,3.55613,8,16,0,23-02-2016,28-02-2016,3200,8640,INR
2833806,Aprenda Tape Reading + Estrategia Contra o Fluxo,/course/aprenda-tape-reading-estrategia-contra-o-fluxo/,TRUE,46,4.5,4.40909,8,74,0,24-02-2020,26-02-2020,455,6720,INR
131300,ADX استراتيجيات التداول بالـ,/course/adx-trading-strategies-g/,TRUE,17,4.5625,4.56663,8,23,0,09-12-2013,31-12-2013,455,1280,INR
2676060,Трейдинг - с нуля до профессионала за месяц,/course/cryptotrading/,TRUE,18,4.75,4.7418,8,22,0,27-11-2019,05-12-2019,3120,8640,INR
3074002,Recuperação de Créditos Tributários,/course/recuperacao-de-creditos-tributarios/,TRUE,39,3.8125,3.86911,8,29,0,30-04-2020,15-05-2020,0,1920,INR
2878220,Анализ и управление финансами компании,/course/financial_analysis_kz/,TRUE,61,4.5625,4.58622,8,54,0,17-03-2020,27-04-2020,0,5120,INR
1883356,A-Z™ | Bitcoin - Kripto Para - Blockchain ve Trading Eğitimi,/course/aztm-bitcoin-kripto-para-blockchain-ve-trading-egitimi-prymrg/,TRUE,12,4.25,3.78951,8,30,0,29-08-2018,10-03-2019,3200,8640,INR
2928458,Buchhaltung mit Excel,/course/buchhaltung-mit-excel/,TRUE,26,4.4375,4.34674,8,17,0,29-03-2020,10-04-2020,960,3840,INR
2895610,Investidor do Zero ao Expert,/course/investidor-do-zero-ao-expert/,TRUE,22,4.1875,4.35999,8,51,0,21-03-2020,25-03-2020,455,1280,INR
1893702,Bitcoin ve Kriptoparalara Giriş,/course/bitcoin-ve-kriptoparalara-giris/,TRUE,33,4.1875,4.13569,8,28,0,04-09-2018,23-09-2018,0,1280,INR
2237150,Metodo Definitivo para Ser consistente en el Trading,/course/metodo-definitivo-para-ser-consistente-en-el-trading/,TRUE,20,3.625,3.55431,8,28,0,23-02-2019,04-03-2019,455,8640,INR
2511162,Introdução às Demonstrações Financeiras (Contabilidade),/course/introducao-as-demonstracoes-financeiras-contabilidade/,TRUE,35,3.9375,3.91081,8,21,0,15-08-2019,08-10-2019,455,5760,INR
2775756,Análise avançada de Balanço patrimonial e DRE,/course/analises-de-balanco-patrimonial-e-dre/,TRUE,43,3.9375,3.86444,9,42,0,23-01-2020,29-02-2020,0,1600,INR
2858912,"Excel Pratico, da 0 a Utente Esperto in modo facile e veloce",/course/excel-pratico-da-0-a-utente-esperto-in-modo-facile-e-veloce/,TRUE,37,4.5625,4.47694,8,62,0,08-03-2020,06-04-2020,455,8640,INR
3191592,Buchhaltung im Griff- Anleitung zur Organisation & Umsetzung,/course/buchhaltung-im-griff-anleitung-zur-organisation-umsetzung/,TRUE,27,4.1875,4.04036,8,23,0,01-06-2020,05-06-2020,1440,5760,INR
3239721,Trading Criptomonedas BITCOIN,/course/tradingcriptomonedas/,TRUE,37,4.8125,4.74329,8,33,0,15-06-2020,25-06-2020,455,6400,INR
810270,Entrena tu Mente,/course/mentalidad-para-tu-exito-financiero/,TRUE,18,4.125,3.98942,8,9,0,01-04-2016,02-02-2017,455,2880,INR
1314778,Comprendre et maîtriser la stratégie financière,/course/le-decideur-et-les-strategies-financieres/,TRUE,83,4,3.98123,8,13,0,07-08-2017,08-08-2017,455,5120,INR
2109810,Bitcoin dalla teoria alla pratica - Corso Completo,/course/bitcoin-blockchain-corso-completo-teoria-pratica-esempi-tutorial/,TRUE,42,4.6875,4.52607,8,58,0,27-12-2018,14-03-2019,0,6400,INR
2151576,Como invertir en Criptomonedas y ser  un trader Profesional.,/course/como-ser-un-trader-exitoso-lacriptopedia/,TRUE,25,4.5625,4.44602,8,17,0,14-01-2019,06-02-2019,0,1280,INR
2505576,A tot Z Cryptocurrency beginnerscursus,/course/a-tot-z-cryptocurrency-beginnerscursus/,TRUE,20,4,3.968,8,16,0,12-08-2019,19-10-2019,455,6400,INR
2642886,Fluxo de Caixa,/course/fluxo-de-caixa/,TRUE,24,3.625,3.70397,8,14,0,06-11-2019,07-11-2019,480,1920,INR
2702466,ORGANIZE SUAS FINANÇAS - Educação Financeira,/course/organize-sua-vida-financeira/,TRUE,15,4.8125,4.74689,8,14,0,12-12-2019,01-07-2020,455,8640,INR
3193304,Contabilidad para emprendedores,/course/contabilidad-para-emprendedores/,TRUE,16,4.875,4.73209,8,18,0,01-06-2020,06-08-2020,455,1280,INR
2383282,Mercado de Capital,/course/mercado-de-capital/,TRUE,23,3.625,3.75003,8,23,0,25-05-2019,26-05-2019,455,1280,INR
1396904,Peachtree By Sage Complete Training in Hindi | Urdu,/course/peachtree-in-urdu-hindi/,TRUE,44,4.1875,4.36873,8,47,0,16-10-2017,17-10-2017,455,7680,INR
1827890,Прикладная криптоэкономика,/course/cryptoeconomy/,TRUE,45,4.3125,4.01188,8,12,0,30-07-2018,01-08-2018,455,3200,INR
1603360,Die 30 Geheimnisse der Reichen - FINANZIELLE FREIHEIT LEBEN,/course/30-goldene-regeln-der-finanziellen-freiheit/,TRUE,94,4.3125,4.63092,8,33,0,18-03-2018,19-03-2018,455,8640,INR
2381232,Stock Market Basics | Learn Charts Technical Fundamentals,/course/stock-market-basics-learn-charts-technical-fundamentals/,TRUE,114,3.9375,3.78585,8,44,0,23-05-2019,20-06-2019,455,1280,INR
2668174,Borsa Temel Ve Teknik Analiz,/course/borsa-temel-ve-teknik-analiz/,TRUE,30,3.25,2.98283,8,11,0,22-11-2019,27-11-2019,455,2240,INR
2819265,Geld Meisterkurs - Lerne Geld verstehen um damit umzugehen!,/course/geld-meisterkurs-lerne-geld-verstehen-um-damit-umzugehen/,TRUE,19,4.4375,4.21927,8,24,0,17-02-2020,20-03-2020,455,8640,INR
2881290,Devenir Rentable sur Forex - La Convergence,/course/forex-guide-pro/,TRUE,100,4.4375,4.36982,8,20,0,18-03-2020,20-03-2020,455,8640,INR
3084570,Microsoft Power BI - kompaktowy kurs dla zabieganych,/course/microsoft-power-bi-kurs-podstawowy/,TRUE,43,4.5625,4.55214,8,18,0,03-05-2020,14-05-2020,455,1280,INR
3179668,Tesouraria e Finanças,/course/tesouraria-e-financas/,TRUE,23,4.5625,4.54963,8,14,0,28-05-2020,03-07-2020,455,1600,INR
1975774,Análisis e interpretación de los estados financieros.,/course/estadosfinancieros/,TRUE,27,3.25,3.41303,8,5,0,18-10-2018,29-11-2018,455,3840,INR
1916566,Transforma tus finanzas personales,/course/transforma-tu-realidad-financiera/,TRUE,23,4.0625,3.9293,8,20,0,17-09-2018,03-10-2018,455,1920,INR
3129302,Do Zero ao Profissional no Tesouro Direto,/course/tesouro-direto-do-zero/,TRUE,22,4.71429,4.76067,7,13,0,14-05-2020,13-06-2020,455,1280,INR
2907124,Retenção de Imposto de Renda e Contribuições Federais,/course/retencao-de-imposto-de-renda-e-contribuicoes-federais/,TRUE,33,4,4.10403,7,10,0,24-03-2020,25-03-2020,455,1920,INR
3034354,Corso evoluto di Trading sulla piattaforma eToro.,/course/corso-evoluto-di-trading-sulla-piattaforma-etoro/,TRUE,24,3.71429,3.79203,7,24,0,21-04-2020,25-05-2020,455,1920,INR
2765040,Declaração do Imposto de Renda 2020 - IRPF  - CURSO BÁSICO,/course/declaracao-do-imposto-de-renda-2020-curso-basico/,TRUE,16,4,4.05247,7,12,0,17-01-2020,02-02-2020,0,1920,INR
1357058,P2P-Kredite für Einsteiger,/course/p2p-kredite-fuer-einsteiger/,TRUE,57,4.64286,4.56691,7,12,0,21-09-2017,31-08-2018,455,4480,INR
1549388,【はじめての仮想通貨 】「ビットコインって何？」初心者でもわかる仮想通貨講座,/course/startcryptocurrency/,TRUE,19,4.07143,4.01408,7,15,0,11-02-2018,15-02-2018,455,1600,INR
2378842,Bitmex para principiantes,/course/bitmex-para-principiantes/,TRUE,20,4.57143,4.61184,7,15,0,22-05-2019,12-06-2019,0,1280,INR
3241432,Formação de Custo de Produção,/course/formacao-de-custo-de-producao/,TRUE,13,4.14286,3.93949,7,25,0,16-06-2020,15-07-2020,455,4160,INR
1145056,Cómo operar en el mercado Forex,/course/mercado-forex/,TRUE,20,3.5,3.58469,7,39,0,14-03-2017,30-03-2017,455,8640,INR
2320736,"""Vincere in 60 secondi""",/course/vincere-in-60-secondi/,TRUE,12,4.92857,4.94813,7,5,0,13-04-2019,17-04-2019,0,9600,INR
2264040,Как составить личный финансовый план?,/course/finansoviyplan/,TRUE,23,3.92857,3.60748,7,6,0,10-03-2019,20-03-2019,455,1920,INR
2109834,Como investir no Mercado de Ações?,/course/comoinvestirnomercadodeacoes/,TRUE,99,4.35714,4.31891,7,5,0,27-12-2018,09-07-2020,455,1280,INR
2478310,"""BLACK HONEY"" Estrategia de SCALPING para el DAX",/course/black-honey-aprende-mi-estrategia-de-scalping-para-el-dax/,TRUE,23,4.57143,4.57099,7,11,0,26-07-2019,09-08-2019,455,4160,INR
2478816,Mi segunda inversión,/course/mi-segunda-inversion/,TRUE,23,4.28571,4.14125,7,10,0,26-07-2019,31-07-2019,0,2240,INR
2826011,Buchführung & Jahresabschluss einfach erklärt in 5 Stunden,/course/buchfuehrung-einfach-erklaert/,TRUE,25,4.57143,4.50336,7,33,0,20-02-2020,25-02-2020,0,2240,INR
2903290,PJE-CALC Cidadão,/course/pje-calc-cidadao/,TRUE,18,4.35714,4.29936,7,15,0,23-03-2020,30-03-2020,2080,8320,INR
1330554,Bitcoin sicher kaufen - So gehts!,/course/bitcoinkaufen/,TRUE,139,3.57143,3.94488,7,11,0,24-08-2017,21-09-2017,700,1280,INR
673702,Como hacer empresa en 10 sesiones prácticas,/course/finanzas-para-principiantes/,TRUE,44,5,5,7,10,0,18-11-2015,19-11-2015,455,1280,INR
1850836,Tài chính định lượng: Định giá sản phẩm tài chính,/course/tai-chinh-dinh-luong/,TRUE,374,4.85714,4.90227,7,20,0,11-08-2018,14-08-2018,455,1280,INR
1593670,EA-X2:  Estrategia profesional de trading de retrocesos,/course/trading-retrocesos-123/,TRUE,38,4.64286,4.72664,7,58,0,12-03-2018,04-01-2019,3040,8640,INR
1856436,Teknik Analiz: forex Bitcoin Altcoin vs. Grafik Okuma,/course/agirissizteknikanaliz/,TRUE,17,2.64286,2.79656,7,26,0,14-08-2018,06-09-2018,455,1280,INR
2606698,Supercharge Intraday Trading Skill,/course/intraday-market-solutions/,TRUE,38,4.28571,4.26022,7,16,0,14-10-2019,02-11-2019,455,8000,INR
3161438,Stock Market Trading in 14 Days Technical Analysis (Hindi),/course/master-stock-market-trading-in-14-days/,TRUE,19,4.28571,4.17074,7,14,0,23-05-2020,09-07-2020,455,1280,INR
3224037,COSO IC-IF 2013,/course/coso-ic-if-2013/,TRUE,9,3.5,3.44444,7,13,0,10-06-2020,13-06-2020,455,4480,INR
3343614,Day Trade: Estratégia,/course/day-trade-estrategia-vencedora/,TRUE,30,4.85714,4.77288,7,20,0,18-07-2020,24-07-2020,455,1280,INR
1784564,MineradorProBR - Mineração de Criptomoedas - Iniciantes,/course/mineradorprobr-iniciantes/,TRUE,30,3.28571,3.30696,7,8,0,05-07-2018,17-07-2018,455,8640,INR
2078178,Introdução à Avaliação de Hotéis,/course/introducao-a-avaliacao-de-hoteis/,TRUE,25,3.78571,3.52258,7,5,0,10-12-2018,21-12-2018,455,2880,INR
2323580,Curso sobre MOEDA ou DINHEIRO,/course/curso-sobre-moeda-ou-dinheiro/,TRUE,597,4.14286,4.48722,7,24,0,15-04-2019,19-04-2019,0,1280,INR
2526144,Профессия трейдер. Курс форекс Курс акции Торговля на форекс,/course/trading-ru/,TRUE,29,4,4.00457,7,35,0,25-08-2019,27-08-2019,455,8640,INR
2499300,Ethereum: Aprende a programar tu Equipo de Minado,/course/ethereum-aprende-a-programar-tu-equipo-de-minado/,TRUE,126,4.42857,4.34802,7,12,0,08-08-2019,13-08-2019,455,1920,INR
2790174,CEA ANBIMA  - Preparatório para a certificação,/course/preparatorio-cea-anbima-certificacao-especialista-anbima/,TRUE,33,3.14286,3.1971,7,16,0,01-02-2020,03-02-2020,455,1600,INR
1633578,Aprende a llevar la contabilidad con el ContaPlus,/course/aprende-a-llevar-la-contabilidad-con-el-contaplus/,TRUE,47,3.78571,3.90365,7,20,0,06-04-2018,20-04-2018,455,1600,INR
2423912,Mali Tablolar Analizi,/course/100-soruda-mali-tablolar-analizi/,TRUE,51,3.85714,3.99922,7,102,0,21-06-2019,12-08-2019,455,4800,INR
2689460,"Ichimoku, indicateur de confirmation et de surveillance",/course/ichimoku-indicateur-de-confirmation-et-de-surveillance/,TRUE,16,3.57143,3.68471,7,5,0,04-12-2019,05-12-2019,455,3200,INR
3280060,El ABC del trading,/course/abcdeltrading/,TRUE,12,4.66667,4.71824,6,11,0,29-06-2020,03-07-2020,0,1280,INR
3310242,Aprende a programar indicadores no Tradingview desde ZERO,/course/aprende-a-programar-indicadores-no-tradingview-desde-zero/,TRUE,20,4.83333,4.83928,6,18,0,07-07-2020,30-07-2020,455,2560,INR
2953586,Professional Trading Program,/course/professional-trading-program/,TRUE,30,3.91667,3.96048,6,59,0,03-04-2020,09-04-2020,455,6400,INR
2790024,Declaração do Imposto de Renda para MEI – 2020,/course/declaracao-imposto-de-renda-mei/,TRUE,14,4.41667,4.3176,6,7,0,31-01-2020,08-02-2020,0,1280,INR
1949292,Most Up-to-date GST Course in Hindi by Shaifaly Girdharwal,/course/become-gst-practitioner-hindi-by-shaifaly-girdharwal/,TRUE,22,4.08333,4.33257,6,19,0,05-10-2018,20-10-2018,1760,7040,INR
1722914,Optimización de Carteras de Inversión con Excel,/course/optimizacion-de-carteras-de-inversion-con-excel/,TRUE,17,3.16667,3.35896,6,11,0,30-05-2018,18-06-2018,455,1280,INR
3121436,PPL2020-07-ISU-ISU SEPUTAR KETENAGAKERJAAN,/course/ppl2020-07-ketenagakerjaan/,TRUE,8,4.5,4.47826,6,24,0,13-05-2020,20-05-2020,0,4480,INR
3017442,Gestão Financeira para Micro e Pequenas Empresas,/course/gestao-financeira-para-micro-e-pequenas-empresas/,TRUE,14,4,4.1564,6,16,0,17-04-2020,25-04-2020,455,6720,INR
2805523,Curso Orçamento e Fluxo de Caixa em Excel,/course/curso-orcamento-e-fluxo-de-caixa-em-excel/,TRUE,21,4.41667,4.48861,6,26,0,09-02-2020,12-06-2020,455,2560,INR
2076712,Analyse financière,/course/analysefinanciere/,TRUE,37,3.91667,3.93133,6,7,0,09-12-2018,04-02-2019,455,1280,INR
1581542,MYOB Basic to Advance Training in Hindi / Urdu,/course/myob-training-in-urdu-hindi/,TRUE,28,4.33333,4.31527,6,95,0,05-03-2018,12-03-2018,455,3840,INR
1273460,Kapitalmarktwissen für Einsteiger,/course/kapitalmarktwissen-fur-einsteiger/,TRUE,53,4.25,4.23589,6,14,0,29-06-2017,21-09-2017,455,1600,INR
2255056,投資 年化報酬5%的秘密！,/course/5percent/,TRUE,165,3.91667,4.11507,6,8,0,05-03-2019,08-03-2019,455,2880,INR
2691180,Controlling - Einstieg ins Finanzmanagement,/course/controlling-einstieg-ins-finanzmanagement/,TRUE,34,4,4.02017,6,13,0,05-12-2019,08-12-2019,640,2560,INR
697694,誰でもできる！確定拠出年金カンタン商品選び（基礎編）,/course/wgswihxt/,TRUE,35,4.16667,4.11922,6,19,0,15-12-2015,08-02-2016,455,1280,INR
1108782,Trading utilizando 4 gráficos con frame diferente,/course/trading-utilizando-4-graficos-con-frame-diferente/,TRUE,27,3.66667,3.52805,6,6,0,09-02-2017,14-02-2017,455,1600,INR
3127060,Retração de M5 pode te salvar,/course/retracao-de-m5-pode-te-salvar/,TRUE,14,3.91667,3.86634,6,11,0,14-05-2020,20-05-2020,455,2560,INR
1098256,ビットコイン・・・「もう」か「まだ」かに結論を,/course/bitcoins/,TRUE,50,4.08333,4.10461,6,18,0,01-02-2017,01-02-2017,455,1280,INR
2970698,Impuestos para Mortales,/course/impuestos-para-mortales/,TRUE,10,4.08333,4.12363,6,10,0,07-04-2020,20-04-2020,0,2880,INR
2752884,Calcul stochastique pour le trading Forex,/course/calcul-stochastique-pour-le-trading-forex/,TRUE,71,3.5,3.21736,6,50,0,11-01-2020,24-01-2020,455,8640,INR
1912050,Trading :  Le Money Management du Trader qui Gagne,/course/trading-le-money-management-du-day-trader/,TRUE,23,3.83333,3.87981,6,5,0,14-09-2018,19-09-2018,455,8640,INR
2287507,Corso su Blockchain e Criptovalute (Bitcoin Ethereum Ripple),/course/corso-su-blockchain-e-criptovalute/,TRUE,17,4.41667,4.4463,6,7,0,23-03-2019,26-03-2019,455,6720,INR
2109060,¿Cómo identificar dólares falsos?,/course/conteo-e-identificacion-de-dolares-falsos-americanos/,TRUE,346,4.58333,4.36806,6,19,0,27-12-2018,31-12-2018,455,3200,INR
2151094,APRENDA A INVESTIR: O dinheiro trabalhando para você ;),/course/como-enriquecer-investindo/,TRUE,37,4.66667,4.63005,6,22,0,14-01-2019,29-01-2019,455,6400,INR
2453224,Contabilidade Introdutória para TODOS os públicos,/course/contabilidade-introdutoria-para-todos-os-publicos/,TRUE,19,4.33333,4.10792,6,6,0,10-07-2019,12-07-2019,455,1280,INR
2901414,Aprende a Invertir usando Python,/course/aprende-a-invertir-usando-python/,TRUE,54,3.16667,3.17353,6,51,0,23-03-2020,08-04-2020,455,3840,INR
2828990,Borsa Teknik Analiz Kursu,/course/teknik-analiz-kursu/,TRUE,17,4.75,4.7909,6,48,0,21-02-2020,25-02-2020,0,12800,INR
1359056,Um Passo para a Felicidade Organizando as Finanças com Excel,/course/um-passo-para-a-felicidade-organizando-suas-financas/,TRUE,32,3.66667,3.41209,6,11,0,23-09-2017,02-10-2017,455,1280,INR
2064123,Formation Quickbooks en ligne,/course/formation-quickbooks-en-ligne/,TRUE,44,4.75,4.81674,6,33,0,03-12-2018,14-01-2020,455,1280,INR
2215634,Costos de Producción para Generar Mayores Ganancias en Excel,/course/costos-de-produccion-para-generar-mayores-ganancias/,TRUE,19,4.33333,4.34699,6,13,0,12-02-2019,18-02-2019,3200,8640,INR
2515466,Os Segredos Para Liberdade Financeira,/course/os-segredos-para-liberdade-financeira/,TRUE,14,4.58333,4.59433,6,9,0,18-08-2019,28-09-2019,455,1280,INR
2479356,دبلومة المحاسبة الشاملة,/course/khozthqx/,TRUE,239,4,4.1674,6,30,0,27-07-2019,06-08-2019,0,12800,INR
2698380,Gestão Financeira para Empresários,/course/gestaofinanceiraparaempresarios/,TRUE,15,4,3.50409,6,12,0,10-12-2019,25-03-2020,0,1280,INR
2979342,De grão em grão batemos a meta,/course/lucrando-de-dolar-em-dolar/,TRUE,17,4.58333,4.64216,6,19,0,09-04-2020,17-04-2020,455,2560,INR
3430204,Netsis Eğitim Seti - Ön Muhasebe ve Genel Muhasebe,/course/netsis-egitim-seti-on-muhasebe-ve-genel-muhasebe/,TRUE,38,4.66667,4.72237,6,13,0,18-08-2020,20-08-2020,455,3520,INR
1416748,¡Aprenda! Repara Tu Crédito Hoy- Express,/course/aprenda-repara-tu-credito-hoy-express/,TRUE,66,4.75,4.72253,6,9,0,31-10-2017,20-11-2017,455,1920,INR
2415816,Businessplan erstellen für Start Ups & Selbstständige,/course/businessplan-erstellen-fuer-gruender-und-selbststaendige/,TRUE,51,3.83333,3.62821,6,9,0,16-06-2019,17-06-2019,455,8640,INR
2572142,Controlling mit Excel - Teil 2,/course/controlling-mit-excel-teil-2/,TRUE,169,4.16667,4.14625,6,19,0,22-09-2019,28-09-2019,455,1280,INR
3019540,Data science pour le trading algorithmique (2020),/course/data-science-pour-le-trading-algorithmique-2020/,TRUE,50,3.33333,3.2133,6,51,0,18-04-2020,20-04-2020,455,8640,INR
3035732,Quanto cobrar pelo meu serviço? Um guia para autônomos,/course/quantocobrarpelomeuservico/,TRUE,150,4.58333,4.43007,6,5,0,21-04-2020,19-05-2020,455,1280,INR
3017456,Piattaforma di eToro : Approccio al Social Trading.,/course/piattaforma-di-etoro-approccio-al-social-trading/,TRUE,25,4.91667,4.92976,6,16,0,17-04-2020,24-04-2020,455,1280,INR
1464886,Odoo v.11EE Accounting Training (Part #1),/course/odoo-v11ee-accounting-training/,TRUE,26,4.58333,4.72012,6,10,0,10-12-2017,29-12-2017,2320,8640,INR
1662284,實戰選飆股,/course/flystock/,TRUE,22,4.75,4.76426,6,13,0,25-04-2018,15-06-2018,0,12800,INR
1629988,analise gráfica / LEITURA DE PREÇO/,/course/terceira-temporada-leitura-de-preco/,TRUE,240,4,3.16605,6,17,0,03-04-2018,01-05-2018,0,5440,INR
2087384,Xero Cloud Accounting 2019 in Urdu / Hindi,/course/xero-cloud-accounting-urdu-hindi/,TRUE,30,4.83333,4.607,6,63,0,14-12-2018,21-12-2018,455,5440,INR
2485408,Tesouro Direto: Do Zero ao Primeiro Investimento,/course/tesouro-direto-do-zero-ao-primeiro-investimento/,TRUE,258,4.58333,4.38442,6,23,0,30-07-2019,17-08-2019,455,1280,INR
2414026,Noções de Contabilidade para Empreendedores,/course/nocoes-de-contabilidade-para-empreendedores/,TRUE,36,4.16667,4.02374,6,27,0,14-06-2019,16-06-2019,455,2240,INR
3183982,Análise Fundamentalista de Fundos Imobiliários na Prática,/course/fundos-imobiliarios-na-pratica-invista-com-tranquilidade/,TRUE,23,4.08333,4.13233,6,27,0,29-05-2020,20-06-2020,455,8640,INR
3085012,Investire in Oro e Diamanti,/course/investire-in-oro-e-diamanti/,TRUE,30,4.5,4.50296,6,31,0,03-05-2020,25-05-2020,455,4480,INR
2943102,Kostenrechnung und Kalkulation für Hotellerie & Gastronomie,/course/kostenrechnung-und-kalkulation-hotellerie-gastronomie/,TRUE,20,4.83333,4.76853,6,37,0,01-04-2020,01-04-2020,3200,8640,INR
1480210,محاسبه ادوو 11 الجزء الثانى,/course/odoo-v11ee-accounting-training-part-2/,TRUE,16,4.33333,4.2932,6,12,0,23-12-2017,02-03-2018,2400,8640,INR
1709150,Prepara tu mente para la abundancia,/course/prepara-tu-mente-para-la-abundancia/,TRUE,65,4.66667,4.57769,6,13,0,22-05-2018,23-05-2018,455,3200,INR
1532224,股票不難，難的是人性II(如何買在股票起漲點!!),/course/ggxxvsal/,TRUE,64,3.83333,3.85343,6,18,0,30-01-2018,02-02-2018,455,8640,INR
1828678,房地產投資課程,/course/realestateinvest/,TRUE,9,3.66667,3.72738,6,11,0,30-07-2018,01-08-2018,0,11200,INR
1931990,Inteligência Financeira - Um Plano Completo,/course/inteligencia-financeira/,TRUE,18,3.83333,3.88912,6,9,0,25-09-2018,26-09-2018,455,1280,INR
2771970,Daytrade - Analise Técnica,/course/analise-tecnica-v/,TRUE,19,3.75,3.65945,6,10,1,21-01-2020,26-01-2020,455,1280,INR
822590,Erfolgreich die eigenen Finanzen verwalten in 7 Schritten,/course/erfolgreich-die-eigenen-finanzen-verwalten-in-7-schritten/,TRUE,51,4,3.91981,5,33,0,15-04-2016,27-04-2016,455,1920,INR
1235230,"Vermögensaufbau Masterplan Investieren, Sparen und Anlegen",/course/vermoegensaufbau-masterplan-investieren/,TRUE,37,3.6,3.70539,5,31,0,30-05-2017,19-09-2018,455,3200,INR
1184810,個人型確定拠出年金【iDeCo】早わかり講座,/course/ideco-yi/,TRUE,25,4.4,4.36123,5,9,0,18-04-2017,20-04-2017,455,1280,INR
3398190,Börsenwissen und Fudamentalanalyse Meisterkurs für Anfänger,/course/borsenwissen-und-fudamentalanalyse-fur-anfanger/,TRUE,1402,4.2,4.37787,5,80,0,06-08-2020,16-08-2020,455,8640,INR
3300922,Day Trade - Smartphone,/course/daytrade-pelo-smartphone/,TRUE,36,4.3,4.4102,5,18,0,05-07-2020,06-07-2020,455,1280,INR
3382960,Introducción a la contabilidad,/course/introduccion-a-la-contabilidad-j/,TRUE,27,4.6,4.71798,6,28,0,31-07-2020,23-08-2020,455,1280,INR
1975116,Aprende los sistemas de trading de los mejores profesionales,/course/sistemas-trading-profesional/,TRUE,27,3.4,3.40112,5,7,0,18-10-2018,04-12-2018,455,8640,INR
2752590,Microsoft Office Basic to Advance Training Course Bundle2020,/course/microsoftofficecompletetraining/,TRUE,44,4.5,4.62722,5,94,0,11-01-2020,13-01-2020,455,7360,INR
